,ID,Título,Descrição,Categoria
257,193333,floresta de gente  episódio 3  a luta pela terra,com a bandeira da reforma agrária o mst está presente em todas as regiões do país inclusive na amazônia  neste episódio contamos a história de camponeses que vivem nos barracos de lona enquanto aguardam a sonhada posse da terra numa região cada vez mais cobiçada,séries especiais
258,193332,governança e gestão pública gestão de pessoas no setor público,raquel cunha secretária de gestão de pessoas do cnj aborda a questão da gestão de pessoas no setor público,unbtv
259,193327,governança e gestão pública compliance no setor público,nesta segunda edição do programa governança e gestão pública o professor marilson dantas da faceunb conversa com a procuradora da fazenda nacional mariana montenegro sobre o nascimento da política de governança e compliance ,unbtv
260,193325,governança e gestão pública o sistema de governança pública,esta é a primeira edição do programa 34governança e gestão pública34 comandado pelo professor marilson dantas da faculdade de administração contabilidade economia e gestão de políticas públicas faceunbno programa de estreia em 2019 a fundadora da rede governança cristiane nardes traz um panorama sobre a construção da política de governança no brasil que surge de uma iniciativa do tribunal de contas da união,unbtv
261,193323,vasto mundo brasil na contramão da cop26,acompanhe no vasto mundo da unbtv uma entrevista com alessandra cardoso sobre a participação do brasil na cop 26 o professor de relações internacionais da unb roberto goulart menezes é quem conduz a conversaalessandra cardoso é assessora política do instituto de estudos socioeconômicos inesc doutora em economia aplicada pela unicamp  e responsável pelos estudos sobre política socioambiental e orçamento público  coordenou o estudo recém lançado sobre subsídios aos combustíveis fósseis no brasil,entrevista
262,193322,vasto mundo biden e a política imigratória,o professor do instituto de relações internacionais da unb roberto goulart menezes é quem conduz o programa vasto mundo da unbtvno quinto episódio a conversa é com o professor de ciência política da universidade de maryland felipe filomeno que fala sobre a política imigratória dos estados unidos com ênfase no governo de biden,entrevista
263,193321,vasto mundo os países do brics em 2021,a professora de relações internacionais da puc do rio de janeiro ana garcia é a entrevistada do vasto mundo da unbtv para falar sobre o brics o brics é o agrupamento formado por cinco grandes países emergentes  brasil rússia índia china e áfrica do sul  que juntos representam cerca de 42 da população 23 do pib 30 do território e 18 do comércio mundial,entrevista
264,193320,floresta de gente  episódio 2  agrofloresta como alternativa,a amazônia atraiu ao longo da história milhares de pessoas que sonhavam com a posse e as riquezas da terra essa ocupação além de desmatar a floresta gerou problemas para os próprios imigrantes que não conseguiram se manter na amazônia com as atividades econômicas que faziam em seus locais de origem as agroflorestas surgiram então como uma opção de renda e reflorestamento neste episódio mostramos a experiência de agricultores na amazônia,séries especiais
265,193319,vasto mundo a crise política e humanitária no afeganistão,o professor do instituto de relações internacionais da unb roberto goulart menezes é quem conduz o programa vasto mundo da unbtvno terceiro episódio a conversa é com o professor no instituto de economia e relações internacionais da universidade federal de uberlândia aureo toledo que contextualiza a história do afeganistão o surgimento do talibã e dá pistas do que é importante observar no desenrolar da crise instalada no país,entrevista
266,193311,fazendo ciência formando cientistas gustavo marcondes oliveira,projeto a concepção epistemológica dosa projetos políticopedagógicos dos cursos de licenciatura,pesquisa e ciência
267,193310,fazendo ciência formando cientistas nícolas ricardo de melo alves,projeto modelagem in sílico da contribuição energética dos resíduos do cas e do pas,pesquisa e ciência
268,193309,fazendo ciência formando cientistas luis filipe moreira,projeto os cursos de pedagogia em ies do distrito federal,pesquisa e ciência
269,193308,vasto mundo patentes e poder,no segundo episódio da série vasto mundo da unbtv o professor e pesquisador henrique menezes da universidade federal da paraíba fala sobre patentes e poder na economia global em tempos de pandemia a conversa é com o professor e pesquisador da unb roberto goulart menezes que conduz as entrevistas sobre geopolíticaunbtv 17082021,entrevista
270,193307,vasto mundo direitos humanos,o professor do instituto de relações internacionais da unb roberto goulart menezes é quem conduz o programa vasto mundo da unbtvno primeiro episódio a conversa é com o professor titular da universidade de são paulo paulo sérgio pinheiro pinheiro é presidente da comissão de inquérito internacional independente da onu sobre a república árabe síria desde 2011 como perito independente do secretáriogeral da onu publicou o relatório mundial sobre violência contra crianças em 2006 e foi relator especial das nações unidas sobre burundi e mianmar também foi ministro de direitos humanos e coordenador da comissão nacional da verdade 201214unbtv 03082021,entrevista
271,193305,projeto de extensão da unb valoriza construção tradicional kalunga,madeira pedra barro e palha esses sãos os materiais utilizados há 300 anos na construção de casas no território kalunga maior comunidade remanescente de quilombo no país localizado em municípios que abrigam o parque nacional da chapada dos veadeiros o modo de construção tradicional no entanto está ameaçado pela chegada de novos moradores atraídos pelo potencial turístico da região nesse contexto um projeto de extensão da faculdade de arquitetura e urbanismo da unb tem buscado resguardar e fortalecer o modo de construção tradicional do povo kalunga junto aos bioconstrutores locais ,documentais
272,193304,um lugar para onde voltar quilombolas educação e direito à terra,a demarcação da terra é o primeiro passo para que instituições públicas cheguem aos territórios e garantam direitos básicos como acesso à educação e saúde e é isso que tem ocorrido no território kalunga situado entre goiás e tocantins desde meados de 1980 hoje colabora com o acesso à educação para o povo kalunga entre outras instituições de ensino superior a universidade de brasília além de atuar na formação de professores a universidade tem papel na valorização da identidade do povo quilombola e na defesa do território ,documentais
273,193303,emcantos amanda maia,0005 bourbon0402 romã0650 tara0930 soul1212 fica1535 café1820 terra de ninguém,arte e cultura
274,193292,vasto mundo patentes e poder,no segundo episódio da série vasto mundo da unbtv o professor e pesquisador henrique menezes da universidade federal da paraíba fala sobre patentes e poder na economia global em tempos de pandemia a conversa é com o professor e pesquisador da unb roberto goulart menezes que conduz as entrevistas sobre geopolítica,entrevista
275,193291,ivan camargo diálogos com a história da unb e suas perspectivas para o futuro,⁠⁠⁠⁠⁠⁠⁠íntegra da palestra do exreitor ivan marques de toledo camargo primeiro palestrante do ciclo de debates diálogos com a história da unb e suas perspectivas de futuro o encontro foi realizado dia 12 de setembro na sede do sintfub,entrevista
